address,name,signature
39338888,UnityEngine.Networking.PlayerConnection.PlayerConnection.<>c__DisplayClass12_0$$.ctor,"void UnityEngine_Networking_PlayerConnection_PlayerConnection___c__DisplayClass12_0___ctor (UnityEngine_Networking_PlayerConnection_PlayerConnection___c__DisplayClass12_0_o* __this, const MethodInfo* method);"
39338896,UnityEngine.Networking.PlayerConnection.PlayerConnection$$Unregister,"void UnityEngine_Networking_PlayerConnection_PlayerConnection__Unregister (UnityEngine_Networking_PlayerConnection_PlayerConnection_o* __this, System_Guid_o messageId, UnityEngine_Events_UnityAction_MessageEventArgs__o* callback, const MethodInfo* method);"
39339320,UnityEngine.Networking.PlayerConnection.PlayerConnection.<>c__DisplayClass13_0$$.ctor,"void UnityEngine_Networking_PlayerConnection_PlayerConnection___c__DisplayClass13_0___ctor (UnityEngine_Networking_PlayerConnection_PlayerConnection___c__DisplayClass13_0_o* __this, const MethodInfo* method);"
39339328,UnityEngine.Networking.PlayerConnection.PlayerConnection$$RegisterConnection,"void UnityEngine_Networking_PlayerConnection_PlayerConnection__RegisterConnection (UnityEngine_Networking_PlayerConnection_PlayerConnection_o* __this, UnityEngine_Events_UnityAction_int__o* callback, const MethodInfo* method);"
39339744,UnityEngine.Networking.PlayerConnection.PlayerConnection$$RegisterDisconnection,"void UnityEngine_Networking_PlayerConnection_PlayerConnection__RegisterDisconnection (UnityEngine_Networking_PlayerConnection_PlayerConnection_o* __this, UnityEngine_Events_UnityAction_int__o* callback, const MethodInfo* method);"
39339840,UnityEngine.Networking.PlayerConnection.PlayerConnection$$UnregisterConnection,"void UnityEngine_Networking_PlayerConnection_PlayerConnection__UnregisterConnection (UnityEngine_Networking_PlayerConnection_PlayerConnection_o* __this, UnityEngine_Events_UnityAction_int__o* callback, const MethodInfo* method);"
39339936,UnityEngine.Networking.PlayerConnection.PlayerConnection$$UnregisterDisconnection,"void UnityEngine_Networking_PlayerConnection_PlayerConnection__UnregisterDisconnection (UnityEngine_Networking_PlayerConnection_PlayerConnection_o* __this, UnityEngine_Events_UnityAction_int__o* callback, const MethodInfo* method);"
39340032,UnityEngine.Networking.PlayerConnection.PlayerConnection$$Send,"void UnityEngine_Networking_PlayerConnection_PlayerConnection__Send (UnityEngine_Networking_PlayerConnection_PlayerConnection_o* __this, System_Guid_o messageId, System_Byte_array* data, const MethodInfo* method);"
39340380,UnityEngine.Networking.PlayerConnection.PlayerConnection$$TrySend,"bool UnityEngine_Networking_PlayerConnection_PlayerConnection__TrySend (UnityEngine_Networking_PlayerConnection_PlayerConnection_o* __this, System_Guid_o messageId, System_Byte_array* data, const MethodInfo* method);"
39340728,UnityEngine.Networking.PlayerConnection.PlayerConnection$$BlockUntilRecvMsg,"bool UnityEngine_Networking_PlayerConnection_PlayerConnection__BlockUntilRecvMsg (UnityEngine_Networking_PlayerConnection_PlayerConnection_o* __this, System_Guid_o messageId, int32_t timeout, const MethodInfo* method);"
39341296,UnityEngine.Networking.PlayerConnection.PlayerConnection.<>c__DisplayClass20_0$$.ctor,"void UnityEngine_Networking_PlayerConnection_PlayerConnection___c__DisplayClass20_0___ctor (UnityEngine_Networking_PlayerConnection_PlayerConnection___c__DisplayClass20_0_o* __this, const MethodInfo* method);"
39341304,UnityEngine.Networking.PlayerConnection.PlayerConnection$$DisconnectAll,"void UnityEngine_Networking_PlayerConnection_PlayerConnection__DisconnectAll (UnityEngine_Networking_PlayerConnection_PlayerConnection_o* __this, const MethodInfo* method);"
39341460,UnityEngine.Networking.PlayerConnection.PlayerConnection$$MessageCallbackInternal,"void UnityEngine_Networking_PlayerConnection_PlayerConnection__MessageCallbackInternal (intptr_t data, uint64_t size, uint64_t guid, System_String_o* messageId, const MethodInfo* method);"
39341740,UnityEngine.Networking.PlayerConnection.PlayerConnection$$ConnectedCallbackInternal,"void UnityEngine_Networking_PlayerConnection_PlayerConnection__ConnectedCallbackInternal (int32_t playerId, const MethodInfo* method);"
39341960,UnityEngine.Networking.PlayerConnection.PlayerConnection$$DisconnectedCallback,"void UnityEngine_Networking_PlayerConnection_PlayerConnection__DisconnectedCallback (int32_t playerId, const MethodInfo* method);"
39342108,UnityEngine.Networking.PlayerConnection.PlayerConnection$$.ctor,"void UnityEngine_Networking_PlayerConnection_PlayerConnection___ctor (UnityEngine_Networking_PlayerConnection_PlayerConnection_o* __this, const MethodInfo* method);"
39342272,UnityEngine.Networking.PlayerConnection.PlayerConnection.<>c__DisplayClass12_0$$<Register>b__0,"bool UnityEngine_Networking_PlayerConnection_PlayerConnection___c__DisplayClass12_0___Register_b__0 (UnityEngine_Networking_PlayerConnection_PlayerConnection___c__DisplayClass12_0_o* __this, UnityEngine_Networking_PlayerConnection_PlayerEditorConnectionEvents_MessageTypeSubscribers_o* x, const MethodInfo* method);"
39342344,UnityEngine.Networking.PlayerConnection.PlayerConnection.<>c__DisplayClass13_0$$<Unregister>b__0,"bool UnityEngine_Networking_PlayerConnection_PlayerConnection___c__DisplayClass13_0___Unregister_b__0 (UnityEngine_Networking_PlayerConnection_PlayerConnection___c__DisplayClass13_0_o* __this, UnityEngine_Networking_PlayerConnection_PlayerEditorConnectionEvents_MessageTypeSubscribers_o* x, const MethodInfo* method);"
39342416,UnityEngine.Networking.PlayerConnection.PlayerConnection.<>c__DisplayClass20_0$$<BlockUntilRecvMsg>b__0,"void UnityEngine_Networking_PlayerConnection_PlayerConnection___c__DisplayClass20_0___BlockUntilRecvMsg_b__0 (UnityEngine_Networking_PlayerConnection_PlayerConnection___c__DisplayClass20_0_o* __this, UnityEngine_Networking_PlayerConnection_MessageEventArgs_o* args, const MethodInfo* method);"
41301264,UnityEngine.Networking.UnityWebRequestAssetBundle$$GetAssetBundle,"UnityEngine_Networking_UnityWebRequest_o* UnityEngine_Networking_UnityWebRequestAssetBundle__GetAssetBundle (System_String_o* uri, const MethodInfo* method);"
41301272,UnityEngine.Networking.UnityWebRequestAssetBundle$$GetAssetBundle,"UnityEngine_Networking_UnityWebRequest_o* UnityEngine_Networking_UnityWebRequestAssetBundle__GetAssetBundle (System_String_o* uri, uint32_t crc, const MethodInfo* method);"
41301464,UnityEngine.Networking.DownloadHandlerAssetBundle$$.ctor,"void UnityEngine_Networking_DownloadHandlerAssetBundle___ctor (UnityEngine_Networking_DownloadHandlerAssetBundle_o* __this, System_String_o* url, uint32_t crc, const MethodInfo* method);"
41301564,UnityEngine.Networking.DownloadHandlerAssetBundle$$Create,"intptr_t UnityEngine_Networking_DownloadHandlerAssetBundle__Create (UnityEngine_Networking_DownloadHandlerAssetBundle_o* obj, System_String_o* url, uint32_t crc, const MethodInfo* method);"
41301648,UnityEngine.Networking.DownloadHandlerAssetBundle$$InternalCreateAssetBundle,"void UnityEngine_Networking_DownloadHandlerAssetBundle__InternalCreateAssetBundle (UnityEngine_Networking_DownloadHandlerAssetBundle_o* __this, System_String_o* url, uint32_t crc, const MethodInfo* method);"
41301740,UnityEngine.Networking.DownloadHandlerAssetBundle$$GetData,"System_Byte_array* UnityEngine_Networking_DownloadHandlerAssetBundle__GetData (UnityEngine_Networking_DownloadHandlerAssetBundle_o* __this, const MethodInfo* method);"
41301820,UnityEngine.Networking.DownloadHandlerAssetBundle$$GetText,"System_String_o* UnityEngine_Networking_DownloadHandlerAssetBundle__GetText (UnityEngine_Networking_DownloadHandlerAssetBundle_o* __this, const MethodInfo* method);"
41301900,UnityEngine.Networking.DownloadHandlerAssetBundle$$get_assetBundle,"UnityEngine_AssetBundle_o* UnityEngine_Networking_DownloadHandlerAssetBundle__get_assetBundle (UnityEngine_Networking_DownloadHandlerAssetBundle_o* __this, const MethodInfo* method);"
41301960,UnityEngine.Networking.DownloadHandlerAssetBundle$$GetContent,"UnityEngine_AssetBundle_o* UnityEngine_Networking_DownloadHandlerAssetBundle__GetContent (UnityEngine_Networking_UnityWebRequest_o* www, const MethodInfo* method);"
41314380,UnityEngine.Networking.UnityWebRequestAsyncOperation$$set_webRequest,"void UnityEngine_Networking_UnityWebRequestAsyncOperation__set_webRequest (UnityEngine_Networking_UnityWebRequestAsyncOperation_o* __this, UnityEngine_Networking_UnityWebRequest_o* value, const MethodInfo* method);"
41314388,UnityEngine.Networking.UnityWebRequestAsyncOperation$$.ctor,"void UnityEngine_Networking_UnityWebRequestAsyncOperation___ctor (UnityEngine_Networking_UnityWebRequestAsyncOperation_o* __this, const MethodInfo* method);"
41314396,UnityEngine.Networking.UnityWebRequest$$GetWebErrorString,"System_String_o* UnityEngine_Networking_UnityWebRequest__GetWebErrorString (int32_t err, const MethodInfo* method);"
41314456,UnityEngine.Networking.UnityWebRequest$$GetHTTPStatusString,"System_String_o* UnityEngine_Networking_UnityWebRequest__GetHTTPStatusString (int64_t responseCode, const MethodInfo* method);"
41314516,UnityEngine.Networking.UnityWebRequest$$get_disposeCertificateHandlerOnDispose,"bool UnityEngine_Networking_UnityWebRequest__get_disposeCertificateHandlerOnDispose (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41314524,UnityEngine.Networking.UnityWebRequest$$set_disposeCertificateHandlerOnDispose,"void UnityEngine_Networking_UnityWebRequest__set_disposeCertificateHandlerOnDispose (UnityEngine_Networking_UnityWebRequest_o* __this, bool value, const MethodInfo* method);"
41314536,UnityEngine.Networking.UnityWebRequest$$get_disposeDownloadHandlerOnDispose,"bool UnityEngine_Networking_UnityWebRequest__get_disposeDownloadHandlerOnDispose (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41314544,UnityEngine.Networking.UnityWebRequest$$set_disposeDownloadHandlerOnDispose,"void UnityEngine_Networking_UnityWebRequest__set_disposeDownloadHandlerOnDispose (UnityEngine_Networking_UnityWebRequest_o* __this, bool value, const MethodInfo* method);"
41314556,UnityEngine.Networking.UnityWebRequest$$get_disposeUploadHandlerOnDispose,"bool UnityEngine_Networking_UnityWebRequest__get_disposeUploadHandlerOnDispose (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41314564,UnityEngine.Networking.UnityWebRequest$$set_disposeUploadHandlerOnDispose,"void UnityEngine_Networking_UnityWebRequest__set_disposeUploadHandlerOnDispose (UnityEngine_Networking_UnityWebRequest_o* __this, bool value, const MethodInfo* method);"
41314576,UnityEngine.Networking.UnityWebRequest$$Create,intptr_t UnityEngine_Networking_UnityWebRequest__Create (const MethodInfo* method);
41314616,UnityEngine.Networking.UnityWebRequest$$Release,"void UnityEngine_Networking_UnityWebRequest__Release (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41314676,UnityEngine.Networking.UnityWebRequest$$InternalDestroy,"void UnityEngine_Networking_UnityWebRequest__InternalDestroy (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41314864,UnityEngine.Networking.UnityWebRequest$$Abort,"void UnityEngine_Networking_UnityWebRequest__Abort (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41314924,UnityEngine.Networking.UnityWebRequest$$InternalSetDefaults,"void UnityEngine_Networking_UnityWebRequest__InternalSetDefaults (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41314944,UnityEngine.Networking.UnityWebRequest$$.ctor,"void UnityEngine_Networking_UnityWebRequest___ctor (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41315032,UnityEngine.Networking.UnityWebRequest$$.ctor,"void UnityEngine_Networking_UnityWebRequest___ctor (UnityEngine_Networking_UnityWebRequest_o* __this, System_String_o* url, System_String_o* method, const MethodInfo* method);"
41315156,UnityEngine.Networking.UnityWebRequest$$set_url,"void UnityEngine_Networking_UnityWebRequest__set_url (UnityEngine_Networking_UnityWebRequest_o* __this, System_String_o* value, const MethodInfo* method);"
41315292,UnityEngine.Networking.UnityWebRequest$$set_method,"void UnityEngine_Networking_UnityWebRequest__set_method (UnityEngine_Networking_UnityWebRequest_o* __this, System_String_o* value, const MethodInfo* method);"
41315680,UnityEngine.Networking.UnityWebRequest$$.ctor,"void UnityEngine_Networking_UnityWebRequest___ctor (UnityEngine_Networking_UnityWebRequest_o* __this, System_String_o* url, System_String_o* method, UnityEngine_Networking_DownloadHandler_o* downloadHandler, UnityEngine_Networking_UploadHandler_o* uploadHandler, const MethodInfo* method);"
41315844,UnityEngine.Networking.UnityWebRequest$$set_downloadHandler,"void UnityEngine_Networking_UnityWebRequest__set_downloadHandler (UnityEngine_Networking_UnityWebRequest_o* __this, UnityEngine_Networking_DownloadHandler_o* value, const MethodInfo* method);"
41316116,UnityEngine.Networking.UnityWebRequest$$set_uploadHandler,"void UnityEngine_Networking_UnityWebRequest__set_uploadHandler (UnityEngine_Networking_UnityWebRequest_o* __this, UnityEngine_Networking_UploadHandler_o* value, const MethodInfo* method);"
41316388,UnityEngine.Networking.UnityWebRequest$$Finalize,"void UnityEngine_Networking_UnityWebRequest__Finalize (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41316544,UnityEngine.Networking.UnityWebRequest$$DisposeHandlers,"void UnityEngine_Networking_UnityWebRequest__DisposeHandlers (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41316640,UnityEngine.Networking.UnityWebRequest$$Dispose,"void UnityEngine_Networking_UnityWebRequest__Dispose (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41316744,UnityEngine.Networking.UnityWebRequest$$get_downloadHandler,"UnityEngine_Networking_DownloadHandler_o* UnityEngine_Networking_UnityWebRequest__get_downloadHandler (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41316752,UnityEngine.Networking.UnityWebRequest$$get_uploadHandler,"UnityEngine_Networking_UploadHandler_o* UnityEngine_Networking_UnityWebRequest__get_uploadHandler (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41316760,UnityEngine.Networking.UnityWebRequest$$get_certificateHandler,"UnityEngine_Networking_CertificateHandler_o* UnityEngine_Networking_UnityWebRequest__get_certificateHandler (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41316768,UnityEngine.Networking.CertificateHandler$$Dispose,"void UnityEngine_Networking_CertificateHandler__Dispose (UnityEngine_Networking_CertificateHandler_o* __this, const MethodInfo* method);"
41316916,UnityEngine.Networking.UnityWebRequest$$BeginWebRequest,"UnityEngine_Networking_UnityWebRequestAsyncOperation_o* UnityEngine_Networking_UnityWebRequest__BeginWebRequest (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41316976,UnityEngine.Networking.UnityWebRequest$$SendWebRequest,"UnityEngine_Networking_UnityWebRequestAsyncOperation_o* UnityEngine_Networking_UnityWebRequest__SendWebRequest (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41317048,UnityEngine.Networking.UnityWebRequest$$SetMethod,"int32_t UnityEngine_Networking_UnityWebRequest__SetMethod (UnityEngine_Networking_UnityWebRequest_o* __this, int32_t methodType, const MethodInfo* method);"
41317116,UnityEngine.Networking.UnityWebRequest$$InternalSetMethod,"void UnityEngine_Networking_UnityWebRequest__InternalSetMethod (UnityEngine_Networking_UnityWebRequest_o* __this, int32_t methodType, const MethodInfo* method);"
41317384,UnityEngine.Networking.UnityWebRequest$$get_isModifiable,"bool UnityEngine_Networking_UnityWebRequest__get_isModifiable (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41317444,UnityEngine.Networking.UnityWebRequest$$SetCustomMethod,"int32_t UnityEngine_Networking_UnityWebRequest__SetCustomMethod (UnityEngine_Networking_UnityWebRequest_o* __this, System_String_o* customMethodName, const MethodInfo* method);"
41317512,UnityEngine.Networking.UnityWebRequest$$InternalSetCustomMethod,"void UnityEngine_Networking_UnityWebRequest__InternalSetCustomMethod (UnityEngine_Networking_UnityWebRequest_o* __this, System_String_o* customMethodName, const MethodInfo* method);"
41317780,UnityEngine.Networking.UnityWebRequest$$GetError,"int32_t UnityEngine_Networking_UnityWebRequest__GetError (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41317840,UnityEngine.Networking.UnityWebRequest$$get_error,"System_String_o* UnityEngine_Networking_UnityWebRequest__get_error (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41318260,UnityEngine.Networking.UnityWebRequest$$get_result,"int32_t UnityEngine_Networking_UnityWebRequest__get_result (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41318320,UnityEngine.Networking.UnityWebRequest$$get_responseCode,"int64_t UnityEngine_Networking_UnityWebRequest__get_responseCode (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41318380,UnityEngine.Networking.UnityWebRequest$$get_url,"System_String_o* UnityEngine_Networking_UnityWebRequest__get_url (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41318440,UnityEngine.Networking.UnityWebRequest$$GetUrl,"System_String_o* UnityEngine_Networking_UnityWebRequest__GetUrl (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41318500,UnityEngine.Networking.UnityWebRequest$$InternalSetUrl,"void UnityEngine_Networking_UnityWebRequest__InternalSetUrl (UnityEngine_Networking_UnityWebRequest_o* __this, System_String_o* url, const MethodInfo* method);"
41318768,UnityEngine.Networking.UnityWebRequest$$SetUrl,"int32_t UnityEngine_Networking_UnityWebRequest__SetUrl (UnityEngine_Networking_UnityWebRequest_o* __this, System_String_o* url, const MethodInfo* method);"
41318836,UnityEngine.Networking.UnityWebRequest$$IsExecuting,"bool UnityEngine_Networking_UnityWebRequest__IsExecuting (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41318896,UnityEngine.Networking.UnityWebRequest$$get_isDone,"bool UnityEngine_Networking_UnityWebRequest__get_isDone (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41318968,UnityEngine.Networking.UnityWebRequest$$GetDownloadProgress,"float UnityEngine_Networking_UnityWebRequest__GetDownloadProgress (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41319028,UnityEngine.Networking.UnityWebRequest$$get_downloadProgress,"float UnityEngine_Networking_UnityWebRequest__get_downloadProgress (UnityEngine_Networking_UnityWebRequest_o* __this, const MethodInfo* method);"
41319192,UnityEngine.Networking.UnityWebRequest$$InternalSetRequestHeader,"int32_t UnityEngine_Networking_UnityWebRequest__InternalSetRequestHeader (UnityEngine_Networking_UnityWebRequest_o* __this, System_String_o* name, System_String_o* value, const MethodInfo* method);"
41319276,UnityEngine.Networking.UnityWebRequest$$SetRequestHeader,"void UnityEngine_Networking_UnityWebRequest__SetRequestHeader (UnityEngine_Networking_UnityWebRequest_o* __this, System_String_o* name, System_String_o* value, const MethodInfo* method);"
41319672,UnityEngine.Networking.UnityWebRequest$$SetUploadHandler,"int32_t UnityEngine_Networking_UnityWebRequest__SetUploadHandler (UnityEngine_Networking_UnityWebRequest_o* __this, UnityEngine_Networking_UploadHandler_o* uh, const MethodInfo* method);"
41319740,UnityEngine.Networking.UnityWebRequest$$SetDownloadHandler,"int32_t UnityEngine_Networking_UnityWebRequest__SetDownloadHandler (UnityEngine_Networking_UnityWebRequest_o* __this, UnityEngine_Networking_DownloadHandler_o* dh, const MethodInfo* method);"
41319808,UnityEngine.Networking.UnityWebRequest$$SetTimeoutMsec,"int32_t UnityEngine_Networking_UnityWebRequest__SetTimeoutMsec (UnityEngine_Networking_UnityWebRequest_o* __this, int32_t timeout, const MethodInfo* method);"
41319876,UnityEngine.Networking.UnityWebRequest$$set_timeout,"void UnityEngine_Networking_UnityWebRequest__set_timeout (UnityEngine_Networking_UnityWebRequest_o* __this, int32_t value, const MethodInfo* method);"
41320224,UnityEngine.Networking.UnityWebRequest$$Get,"UnityEngine_Networking_UnityWebRequest_o* UnityEngine_Networking_UnityWebRequest__Get (System_String_o* uri, const MethodInfo* method);"
41320392,UnityEngine.Networking.DownloadHandlerBuffer$$.ctor,"void UnityEngine_Networking_DownloadHandlerBuffer___ctor (UnityEngine_Networking_DownloadHandlerBuffer_o* __this, const MethodInfo* method);"
41320468,UnityEngine.Networking.UnityWebRequest$$Post,"UnityEngine_Networking_UnityWebRequest_o* UnityEngine_Networking_UnityWebRequest__Post (System_String_o* uri, System_String_o* postData, const MethodInfo* method);"
41320612,UnityEngine.Networking.UnityWebRequest$$SetupPost,"void UnityEngine_Networking_UnityWebRequest__SetupPost (UnityEngine_Networking_UnityWebRequest_o* request, System_String_o* postData, const MethodInfo* method);"
41320964,UnityEngine.Networking.UploadHandlerRaw$$.ctor,"void UnityEngine_Networking_UploadHandlerRaw___ctor (UnityEngine_Networking_UploadHandlerRaw_o* __this, System_Byte_array* data, const MethodInfo* method);"
41321104,UnityEngine.Networking.UploadHandler$$set_contentType,"void UnityEngine_Networking_UploadHandler__set_contentType (UnityEngine_Networking_UploadHandler_o* __this, System_String_o* value, const MethodInfo* method);"
41321116,UnityEngine.Networking.UnityWebRequest$$Post,"UnityEngine_Networking_UnityWebRequest_o* UnityEngine_Networking_UnityWebRequest__Post (System_String_o* uri, UnityEngine_WWWForm_o* formData, const MethodInfo* method);"
41321260,UnityEngine.Networking.UnityWebRequest$$SetupPost,"void UnityEngine_Networking_UnityWebRequest__SetupPost (UnityEngine_Networking_UnityWebRequest_o* request, UnityEngine_WWWForm_o* formData, const MethodInfo* method);"
41321752,UnityEngine.Networking.UnityWebRequest$$GenerateBoundary,System_Byte_array* UnityEngine_Networking_UnityWebRequest__GenerateBoundary (const MethodInfo* method);
41321920,UnityEngine.Networking.CertificateHandler$$Create,"intptr_t UnityEngine_Networking_CertificateHandler__Create (UnityEngine_Networking_CertificateHandler_o* obj, const MethodInfo* method);"
41321980,UnityEngine.Networking.CertificateHandler$$Release,"void UnityEngine_Networking_CertificateHandler__Release (UnityEngine_Networking_CertificateHandler_o* __this, const MethodInfo* method);"
41322040,UnityEngine.Networking.CertificateHandler$$.ctor,"void UnityEngine_Networking_CertificateHandler___ctor (UnityEngine_Networking_CertificateHandler_o* __this, const MethodInfo* method);"
41322116,UnityEngine.Networking.CertificateHandler$$Finalize,"void UnityEngine_Networking_CertificateHandler__Finalize (UnityEngine_Networking_CertificateHandler_o* __this, const MethodInfo* method);"
41322264,UnityEngine.Networking.CertificateHandler$$ValidateCertificate,"bool UnityEngine_Networking_CertificateHandler__ValidateCertificate (UnityEngine_Networking_CertificateHandler_o* __this, System_Byte_array* certificateData, const MethodInfo* method);"
41322272,UnityEngine.Networking.CertificateHandler$$ValidateCertificateNative,"bool UnityEngine_Networking_CertificateHandler__ValidateCertificateNative (UnityEngine_Networking_CertificateHandler_o* __this, System_Byte_array* certificateData, const MethodInfo* method);"
41322284,UnityEngine.Networking.UploadHandler$$Release,"void UnityEngine_Networking_UploadHandler__Release (UnityEngine_Networking_UploadHandler_o* __this, const MethodInfo* method);"
41322344,UnityEngine.Networking.UploadHandler$$.ctor,"void UnityEngine_Networking_UploadHandler___ctor (UnityEngine_Networking_UploadHandler_o* __this, const MethodInfo* method);"
41322352,UnityEngine.Networking.UploadHandler$$Finalize,"void UnityEngine_Networking_UploadHandler__Finalize (UnityEngine_Networking_UploadHandler_o* __this, const MethodInfo* method);"
41322508,UnityEngine.Networking.UploadHandler$$Dispose,"void UnityEngine_Networking_UploadHandler__Dispose (UnityEngine_Networking_UploadHandler_o* __this, const MethodInfo* method);"
41322656,UnityEngine.Networking.UploadHandler$$SetContentType,"void UnityEngine_Networking_UploadHandler__SetContentType (UnityEngine_Networking_UploadHandler_o* __this, System_String_o* newContentType, const MethodInfo* method);"
41322724,UnityEngine.Networking.UploadHandler$$InternalSetContentType,"void UnityEngine_Networking_UploadHandler__InternalSetContentType (UnityEngine_Networking_UploadHandler_o* __this, System_String_o* newContentType, const MethodInfo* method);"
41322792,UnityEngine.Networking.UploadHandlerRaw$$Create,"intptr_t UnityEngine_Networking_UploadHandlerRaw__Create (UnityEngine_Networking_UploadHandlerRaw_o* self, uint8_t* data, int32_t dataLength, const MethodInfo* method);"
41322876,UnityEngine.Networking.UploadHandlerRaw$$.ctor,"void UnityEngine_Networking_UploadHandlerRaw___ctor (UnityEngine_Networking_UploadHandlerRaw_o* __this, Unity_Collections_NativeArray_byte__o data, bool transferOwnership, const MethodInfo* method);"
41323120,UnityEngine.Networking.UploadHandlerRaw$$Dispose,"void UnityEngine_Networking_UploadHandlerRaw__Dispose (UnityEngine_Networking_UploadHandlerRaw_o* __this, const MethodInfo* method);"
41323220,UnityEngine.Networking.DownloadHandler$$Release,"void UnityEngine_Networking_DownloadHandler__Release (UnityEngine_Networking_DownloadHandler_o* __this, const MethodInfo* method);"
41323280,UnityEngine.Networking.DownloadHandler$$.ctor,"void UnityEngine_Networking_DownloadHandler___ctor (UnityEngine_Networking_DownloadHandler_o* __this, const MethodInfo* method);"
41323288,UnityEngine.Networking.DownloadHandler$$Finalize,"void UnityEngine_Networking_DownloadHandler__Finalize (UnityEngine_Networking_DownloadHandler_o* __this, const MethodInfo* method);"
41323444,UnityEngine.Networking.DownloadHandler$$Dispose,"void UnityEngine_Networking_DownloadHandler__Dispose (UnityEngine_Networking_DownloadHandler_o* __this, const MethodInfo* method);"
41323592,UnityEngine.Networking.DownloadHandler$$get_error,"System_String_o* UnityEngine_Networking_DownloadHandler__get_error (UnityEngine_Networking_DownloadHandler_o* __this, const MethodInfo* method);"
41323652,UnityEngine.Networking.DownloadHandler$$GetErrorMsg,"System_String_o* UnityEngine_Networking_DownloadHandler__GetErrorMsg (UnityEngine_Networking_DownloadHandler_o* __this, const MethodInfo* method);"
41323712,UnityEngine.Networking.DownloadHandler$$get_data,"System_Byte_array* UnityEngine_Networking_DownloadHandler__get_data (UnityEngine_Networking_DownloadHandler_o* __this, const MethodInfo* method);"
41323724,UnityEngine.Networking.DownloadHandler$$get_text,"System_String_o* UnityEngine_Networking_DownloadHandler__get_text (UnityEngine_Networking_DownloadHandler_o* __this, const MethodInfo* method);"
41323736,UnityEngine.Networking.DownloadHandler$$GetNativeData,"Unity_Collections_NativeArray_byte__o UnityEngine_Networking_DownloadHandler__GetNativeData (UnityEngine_Networking_DownloadHandler_o* __this, const MethodInfo* method);"
41323748,UnityEngine.Networking.DownloadHandler$$GetData,"System_Byte_array* UnityEngine_Networking_DownloadHandler__GetData (UnityEngine_Networking_DownloadHandler_o* __this, const MethodInfo* method);"
41323752,UnityEngine.Networking.DownloadHandler$$InternalGetByteArray,"System_Byte_array* UnityEngine_Networking_DownloadHandler__InternalGetByteArray (UnityEngine_Networking_DownloadHandler_o* dh, const MethodInfo* method);"
41323884,UnityEngine.Networking.DownloadHandler$$GetText,"System_String_o* UnityEngine_Networking_DownloadHandler__GetText (UnityEngine_Networking_DownloadHandler_o* __this, const MethodInfo* method);"
41324076,UnityEngine.Networking.DownloadHandler$$GetTextEncoder,"System_Text_Encoding_o* UnityEngine_Networking_DownloadHandler__GetTextEncoder (UnityEngine_Networking_DownloadHandler_o* __this, const MethodInfo* method);"
41324700,UnityEngine.Networking.DownloadHandler$$GetContentType,"System_String_o* UnityEngine_Networking_DownloadHandler__GetContentType (UnityEngine_Networking_DownloadHandler_o* __this, const MethodInfo* method);"
41324760,UnityEngine.Networking.DownloadHandler$$ReceiveData,"bool UnityEngine_Networking_DownloadHandler__ReceiveData (UnityEngine_Networking_DownloadHandler_o* __this, System_Byte_array* data, int32_t dataLength, const MethodInfo* method);"
41324768,UnityEngine.Networking.DownloadHandler$$ReceiveContentLengthHeader,"void UnityEngine_Networking_DownloadHandler__ReceiveContentLengthHeader (UnityEngine_Networking_DownloadHandler_o* __this, uint64_t contentLength, const MethodInfo* method);"
