protocel_key,func_id,in_protocol,in_lua,lua_files
20,166,table_B,N,
20,167,table_B,N,
20,171,table_B,N,
20,172,table_B,N,
20,173,table_B,Y,gamesys.xianmeng.xianmengcontroller_moulue.lua;gamesys.xianmeng.xianmengcontroller_moulue.lua
20,174,table_B,Y,gamesys.xianmeng.xianmengcontroller_moulue.lua;gamesys.xianmeng.xianmengcontroller_moulue.lua
20,181,table_B,N,
20,182,table_B,N,
20,183,table_B,N,
20,184,table_B,N,
20,185,table_B,N,
20,186,table_B,N,
20,187,table_B,N,
20,188,table_B,N,
20,189,table_B,N,
20,190,table_B,N,
20,191,table_B,N,
20,192,table_B,N,
20,193,table_B,N,
20,194,table_B,N,
20,195,table_B,N,
20,196,table_B,N,
20,197,table_B,N,
20,198,table_B,N,
20,200,table_B,N,
20,201,table_B,N,
20,202,table_B,N,
20,203,table_B,N,
20,204,table_B,N,
20,205,table_B,N,
20,206,table_B,N,
20,207,table_B,N,
20,210,table_B,N,
20,211,table_B,N,
20,212,table_B,N,
20,213,table_B,N,
20,215,table_B,N,
20,218,table_B,N,
20,219,table_B,N,
20,220,table_B,N,
20,221,table_B,N,
20,222,table_B,N,
20,223,table_B,N,
20,224,table_B,N,
20,225,table_B,N,
20,226,table_B,N,
20,227,table_B,N,
20,228,table_B,N,
20,229,table_B,N,
20,230,table_B,N,
20,231,table_B,N,
20,232,table_B,N,
20,233,table_B,N,
20,235,table_B,N,
20,236,table_B,N,
20,237,table_B,N,
20,238,table_B,N,
20,239,table_B,N,
20,240,table_B,N,
20,241,table_B,N,
20,242,table_B,N,
20,243,table_B,N,
20,244,table_B,N,
20,245,table_B,N,
20,246,table_B,N,
20,247,table_B,N,
20,248,table_B,N,
20,249,table_B,N,
20,251,table_B,N,
20,252,table_B,N,
20,253,table_B,Y,gamesys.xianmeng.act.zhengzhanshanhai.zhengzhanshanhaicontroller_rank.lua;gamesys.xianmeng.act.zhengzhanshanhai.zhengzhanshanhaicontroller_rank.lua
20,254,table_B,N,
20,255,table_B,N,
21,1,table_A,N,
21,2,table_A,N,
21,3,table_A,N,
21,5,table_A,N,
21,6,table_A,N,
21,11,table_A,N,
21,12,table_A,N,
21,13,table_A,N,
21,15,table_A,N,
21,16,table_A,N,
21,21,table_A,N,
21,22,table_A,N,
21,23,table_A,N,
21,24,table_A,N,
21,31,table_A,N,
21,32,table_A,N,
21,33,table_A,N,
21,34,table_A,N,
21,35,table_A,N,
21,36,table_A,N,
21,1,table_B,N,
21,2,table_B,N,
21,3,table_B,N,
21,5,table_B,N,
21,6,table_B,N,
21,7,table_B,N,
21,8,table_B,N,
21,14,table_B,N,
21,15,table_B,N,
21,16,table_B,N,
21,17,table_B,N,
21,18,table_B,N,
21,21,table_B,N,
21,22,table_B,N,
21,23,table_B,N,
21,24,table_B,N,
21,25,table_B,N,
21,26,table_B,N,
21,30,table_B,N,
21,35,table_B,N,
21,36,table_B,N,
21,37,table_B,N,
21,38,table_B,N,
22,1,table_A,Y,gamesys.npc.npccontroller.lua;gamesys.npc.npccontroller.lua
22,2,table_A,Y,gamesys.npc.npccontroller.lua;gamesys.npc.npccontroller.lua
22,3,table_A,Y,gamesys.npc.npccontroller.lua;gamesys.npc.npccontroller.lua
22,8,table_A,Y,gamesys.npc.npccontroller.lua;gamesys.npc.npccontroller.lua
22,10,table_A,Y,gamesys.npc.npccontroller.lua;gamesys.npc.npccontroller.lua
22,1,table_B,Y,gamesys.npc.npccontroller.lua;gamesys.npc.npccontroller.lua
22,2,table_B,Y,gamesys.npc.npccontroller.lua;gamesys.npc.npccontroller.lua
22,3,table_B,Y,gamesys.npc.npccontroller.lua;gamesys.npc.npccontroller.lua
22,4,table_B,Y,gamesys.npc.npccontroller.lua;gamesys.npc.npccontroller.lua
22,5,table_B,Y,gamesys.npc.npccontroller.lua;gamesys.npc.npccontroller.lua;gamesys.npc.npcmodel.lua
22,6,table_B,Y,gamesys.npc.npccontroller.lua;gamesys.npc.npccontroller.lua
22,7,table_B,Y,gamesys.npc.npccontroller.lua;gamesys.npc.npccontroller.lua;gamesys.npc.npcmodel.lua
22,8,table_B,Y,gamesys.npc.npccontroller.lua;gamesys.npc.npccontroller.lua
22,9,table_B,Y,gamesys.npc.npccontroller.lua;gamesys.npc.npccontroller.lua
22,10,table_B,Y,gamesys.npc.npccontroller.lua;gamesys.npc.npccontroller.lua
22,11,table_B,Y,gamesys.npc.npccontroller.lua;gamesys.npc.npccontroller.lua
23,1,table_A,N,
23,2,table_A,N,
23,1,table_B,N,
23,2,table_B,N,
24,1,table_A,N,
24,2,table_A,N,
24,3,table_A,N,
24,4,table_A,N,
24,5,table_A,N,
24,6,table_A,N,
24,7,table_A,N,
24,8,table_A,N,
24,21,table_A,N,
24,22,table_A,N,
24,24,table_A,N,
24,1,table_B,N,
24,3,table_B,N,
24,21,table_B,N,
24,22,table_B,N,
24,23,table_B,N,
24,24,table_B,N,
25,1,table_A,N,
25,2,table_A,N,
25,3,table_A,N,
25,4,table_A,N,
25,7,table_A,N,
25,8,table_A,N,
25,12,table_A,N,
25,13,table_A,N,
25,14,table_A,N,
25,16,table_A,N,
25,17,table_A,N,
25,19,table_A,N,
25,20,table_A,N,
25,21,table_A,N,
25,22,table_A,N,
25,23,table_A,N,
25,24,table_A,N,
25,25,table_A,N,
25,31,table_A,N,
25,32,table_A,N,
25,42,table_A,N,
25,43,table_A,N,
25,44,table_A,N,
25,51,table_A,N,
25,1,table_B,N,
25,2,table_B,N,
25,3,table_B,N,
25,4,table_B,N,
25,5,table_B,N,
25,6,table_B,N,
25,7,table_B,N,
25,8,table_B,N,
25,9,table_B,N,
25,10,table_B,N,
25,11,table_B,N,
25,12,table_B,N,
25,13,table_B,N,
25,14,table_B,N,
25,15,table_B,N,
25,16,table_B,N,
25,17,table_B,N,
25,18,table_B,N,
25,19,table_B,N,
25,20,table_B,N,
25,21,table_B,N,
25,22,table_B,N,
25,23,table_B,N,
25,24,table_B,N,
25,25,table_B,N,
25,30,table_B,N,
25,31,table_B,N,
25,32,table_B,N,
25,40,table_B,N,
25,41,table_B,N,
25,42,table_B,N,
25,43,table_B,N,
25,44,table_B,N,
25,45,table_B,N,
25,51,table_B,N,
26,2,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,3,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,4,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,5,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,8,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,9,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,10,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,11,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,15,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,16,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,18,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,20,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,21,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,22,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,23,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,24,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,25,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,26,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,27,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,28,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,31,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,32,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,33,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,34,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,36,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,37,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,39,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,41,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,42,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,100,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,101,table_A,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,102,table_A,N,
26,103,table_A,N,
26,104,table_A,N,
26,1,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,2,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,3,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,4,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,5,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,6,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,7,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,8,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,9,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,10,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,11,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,12,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,13,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,14,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,15,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,16,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,17,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,18,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,20,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,21,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,22,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,23,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,24,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,25,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,26,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,27,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,28,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,29,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,30,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,31,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,32,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,33,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,34,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,35,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,36,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,37,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,38,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,39,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,40,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,41,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,42,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,100,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,101,table_B,Y,gamesys.systemzongmen.systemzongmencontroller_protocol.lua;gamesys.systemzongmen.systemzongmencontroller_protocol.lua
26,102,table_B,N,
26,103,table_B,N,
26,104,table_B,N,
27,2,table_A,N,
27,3,table_A,N,
27,4,table_A,N,
27,6,table_A,N,
27,1,table_B,N,
27,2,table_B,N,
27,3,table_B,N,
27,4,table_B,N,
27,5,table_B,N,
27,6,table_B,N,
28,1,table_A,N,
28,2,table_A,N,
28,3,table_A,N,
28,4,table_A,N,
28,5,table_A,N,
28,8,table_A,N,
28,1,table_B,N,
28,2,table_B,N,
28,3,table_B,N,
28,4,table_B,N,
28,6,table_B,N,
28,7,table_B,N,
29,1,table_A,N,
29,2,table_A,N,
29,5,table_A,N,
29,6,table_A,N,
29,12,table_A,N,
29,13,table_A,N,
29,15,table_A,N,
29,16,table_A,N,
29,17,table_A,N,
29,1,table_B,N,
29,2,table_B,N,
29,3,table_B,N,
29,4,table_B,N,
29,5,table_B,N,
29,6,table_B,N,
29,7,table_B,N,
29,8,table_B,N,
29,10,table_B,N,
29,11,table_B,N,
29,12,table_B,N,
29,13,table_B,N,
29,14,table_B,N,
29,15,table_B,N,
29,17,table_B,N,
30,1,table_A,N,
30,2,table_A,N,
30,3,table_A,N,
30,4,table_A,N,
30,5,table_A,N,
30,7,table_A,N,
30,12,table_A,N,
30,1,table_B,N,
30,2,table_B,N,
30,3,table_B,N,
30,5,table_B,N,
30,6,table_B,N,
30,7,table_B,N,
30,11,table_B,N,
30,12,table_B,N,
31,1,table_A,N,
31,2,table_A,N,
31,3,table_A,N,
31,4,table_A,N,
31,5,table_A,N,
31,6,table_A,N,
31,7,table_A,N,
31,8,table_A,N,
31,9,table_A,N,
31,10,table_A,N,
31,11,table_A,N,
31,12,table_A,N,
31,13,table_A,N,
31,14,table_A,N,
31,15,table_A,N,
31,16,table_A,N,
31,17,table_A,N,
31,18,table_A,N,
31,22,table_A,N,
31,23,table_A,N,
31,32,table_A,N,
31,34,table_A,N,
31,1,table_B,N,
31,2,table_B,N,
31,3,table_B,N,
31,4,table_B,N,
31,5,table_B,N,
31,6,table_B,N,
31,7,table_B,N,
31,8,table_B,N,
31,9,table_B,N,
31,10,table_B,N,
31,11,table_B,N,
31,12,table_B,N,
31,13,table_B,N,
31,14,table_B,N,
31,15,table_B,N,
31,16,table_B,N,
31,17,table_B,N,
31,18,table_B,N,
31,19,table_B,N,
31,20,table_B,N,
31,21,table_B,N,
31,23,table_B,N,
31,24,table_B,N,
31,25,table_B,N,
31,31,table_B,N,
31,32,table_B,N,
31,33,table_B,N,
31,34,table_B,N,
32,1,table_A,N,
32,2,table_A,N,
32,3,table_A,N,
32,4,table_A,N,
32,5,table_A,N,
32,6,table_A,N,
32,7,table_A,N,
32,21,table_A,N,
32,22,table_A,N,
32,23,table_A,N,
32,24,table_A,N,
32,1,table_B,N,
32,2,table_B,N,
32,3,table_B,N,
32,4,table_B,N,
32,5,table_B,N,
32,6,table_B,N,
32,7,table_B,N,
32,21,table_B,N,
32,22,table_B,N,
32,23,table_B,N,
32,24,table_B,N,
33,2,table_A,N,
33,4,table_A,N,
33,6,table_A,N,
33,7,table_A,N,
33,1,table_B,N,
33,2,table_B,N,
33,3,table_B,N,
33,4,table_B,N,
33,5,table_B,N,
33,6,table_B,N,
33,7,table_B,N,
34,2,table_A,N,
34,12,table_A,N,
34,13,table_A,N,
34,14,table_A,N,
34,15,table_A,N,
34,17,table_A,N,
34,18,table_A,N,
34,20,table_A,N,
34,21,table_A,N,
34,22,table_A,N,
34,23,table_A,N,
34,25,table_A,N,
34,26,table_A,N,
34,27,table_A,N,
34,28,table_A,N,
34,31,table_A,N,
34,32,table_A,N,
34,33,table_A,N,
34,34,table_A,N,
34,41,table_A,N,
34,42,table_A,N,
34,43,table_A,N,
34,44,table_A,N,
34,45,table_A,N,
34,46,table_A,N,
34,47,table_A,N,
34,48,table_A,Y,gamesys.xianmeng.xianmengcontroller_kufangzhfp.lua;gamesys.xianmeng.xianmengcontroller_kufangzhfp.lua
34,52,table_A,N,
34,53,table_A,N,
34,54,table_A,N,
34,55,table_A,N,
34,58,table_A,N,
34,60,table_A,N,
34,62,table_A,N,
34,63,table_A,N,
34,64,table_A,N,
34,65,table_A,N,
34,66,table_A,N,
34,68,table_A,N,
34,91,table_A,N,
34,92,table_A,N,
34,101,table_A,N,
34,102,table_A,N,
34,103,table_A,N,
34,104,table_A,N,
34,121,table_A,N,
34,122,table_A,N,
34,123,table_A,N,
34,124,table_A,N,
34,125,table_A,N,
34,126,table_A,N,
34,130,table_A,N,
34,131,table_A,N,
34,132,table_A,N,
34,152,table_A,N,
34,153,table_A,N,
34,154,table_A,N,
34,155,table_A,N,
34,156,table_A,N,
34,157,table_A,N,
34,160,table_A,N,
34,161,table_A,N,
34,1,table_B,N,
34,2,table_B,N,
34,11,table_B,N,
34,12,table_B,N,
34,13,table_B,N,
34,14,table_B,N,
34,16,table_B,N,
34,17,table_B,N,
34,18,table_B,N,
34,19,table_B,N,
34,20,table_B,N,
34,21,table_B,N,
34,22,table_B,N,
34,24,table_B,N,
34,25,table_B,N,
34,26,table_B,N,
34,27,table_B,N,
34,28,table_B,N,
34,31,table_B,N,
34,32,table_B,N,
34,33,table_B,N,
34,34,table_B,N,
34,41,table_B,N,
34,42,table_B,N,
34,43,table_B,N,
34,44,table_B,N,
34,45,table_B,N,
34,46,table_B,N,
34,47,table_B,N,
34,48,table_B,Y,gamesys.xianmeng.xianmengcontroller_kufangzhfp.lua;gamesys.xianmeng.xianmengcontroller_kufangzhfp.lua
34,51,table_B,N,
34,52,table_B,N,
34,53,table_B,N,
34,54,table_B,N,
34,55,table_B,N,
34,56,table_B,N,
34,57,table_B,N,
34,58,table_B,N,
34,59,table_B,N,
34,60,table_B,N,
34,61,table_B,N,
34,62,table_B,N,
34,63,table_B,N,
34,64,table_B,N,
34,65,table_B,N,
34,66,table_B,N,
34,67,table_B,N,
34,68,table_B,N,
34,91,table_B,N,
34,92,table_B,N,
34,101,table_B,N,
34,102,table_B,N,
34,103,table_B,N,
34,104,table_B,N,
34,105,table_B,N,
34,121,table_B,N,
34,122,table_B,N,
34,124,table_B,N,
34,125,table_B,N,
34,126,table_B,N,
34,127,table_B,N,
34,128,table_B,N,
34,130,table_B,N,
34,131,table_B,N,
34,132,table_B,N,
34,151,table_B,N,
34,152,table_B,N,
34,153,table_B,N,
34,154,table_B,N,
34,155,table_B,N,
34,156,table_B,N,
34,157,table_B,N,
34,160,table_B,N,
34,161,table_B,N,
34,162,table_B,N,
35,2,table_A,N,
35,3,table_A,N,
35,7,table_A,N,
35,9,table_A,N,
35,21,table_A,N,
35,22,table_A,N,
35,26,table_A,N,
35,27,table_A,N,
35,31,table_A,N,
35,32,table_A,N,
35,33,table_A,N,
35,34,table_A,N,
35,35,table_A,N,
35,36,table_A,N,
35,37,table_A,N,
35,38,table_A,N,
35,39,table_A,N,
35,40,table_A,N,
35,41,table_A,N,
35,42,table_A,N,
35,43,table_A,N,
35,51,table_A,N,
35,52,table_A,N,
35,53,table_A,N,
35,54,table_A,N,
35,55,table_A,N,
35,56,table_A,N,
35,57,table_A,N,
35,61,table_A,N,
35,62,table_A,N,
35,63,table_A,N,
35,66,table_A,N,
35,67,table_A,N,
35,68,table_A,N,
35,71,table_A,N,
35,72,table_A,N,
35,75,table_A,N,
35,77,table_A,N,
35,78,table_A,N,
35,79,table_A,N,
35,80,table_A,N,
35,81,table_A,N,
35,82,table_A,N,
35,83,table_A,N,
35,84,table_A,N,
35,85,table_A,N,
35,86,table_A,N,
35,88,table_A,N,
35,89,table_A,N,
35,90,table_A,N,
35,91,table_A,N,
35,92,table_A,N,
35,95,table_A,N,
35,96,table_A,N,
35,97,table_A,N,
35,98,table_A,N,
35,100,table_A,N,
35,101,table_A,N,
35,102,table_A,N,
35,103,table_A,N,
35,104,table_A,N,
35,105,table_A,N,
35,106,table_A,N,
35,107,table_A,N,
35,108,table_A,N,
35,109,table_A,N,
35,110,table_A,N,
35,111,table_A,N,
35,112,table_A,N,
35,115,table_A,N,
35,116,table_A,N,
35,117,table_A,N,
35,118,table_A,N,
35,119,table_A,N,
35,120,table_A,N,
35,121,table_A,N,
35,122,table_A,N,
35,124,table_A,N,
35,125,table_A,N,
35,127,table_A,N,
35,130,table_A,N,
35,142,table_A,N,
35,148,table_A,N,
35,149,table_A,N,
35,152,table_A,N,
35,154,table_A,N,
35,155,table_A,N,
35,156,table_A,N,
35,161,table_A,N,
35,162,table_A,N,
35,163,table_A,N,
35,164,table_A,N,
35,165,table_A,N,
35,181,table_A,N,
35,182,table_A,N,
35,184,table_A,N,
35,185,table_A,N,
35,186,table_A,N,
35,191,table_A,N,
35,192,table_A,N,
35,196,table_A,N,
35,197,table_A,N,
35,198,table_A,N,
35,221,table_A,N,
35,222,table_A,N,
35,223,table_A,N,
35,224,table_A,N,
35,226,table_A,N,
35,230,table_A,N,
35,231,table_A,N,
35,232,table_A,N,
35,233,table_A,N,
35,234,table_A,N,
35,236,table_A,N,
35,238,table_A,N,
35,240,table_A,N,
35,241,table_A,N,
35,242,table_A,N,
35,243,table_A,N,
35,244,table_A,N,
35,245,table_A,N,
35,246,table_A,N,
35,247,table_A,N,
35,249,table_A,N,
35,250,table_A,N,
35,251,table_A,N,
35,1,table_B,N,
35,2,table_B,N,
35,3,table_B,N,
35,4,table_B,N,
35,5,table_B,N,
35,6,table_B,N,
35,7,table_B,N,
35,8,table_B,N,
35,9,table_B,N,
35,10,table_B,N,
35,11,table_B,N,
35,12,table_B,N,
35,21,table_B,N,
35,22,table_B,N,
35,26,table_B,N,
35,27,table_B,N,
35,31,table_B,N,
35,32,table_B,N,
35,33,table_B,N,
35,34,table_B,N,
35,35,table_B,N,
35,36,table_B,N,
35,37,table_B,N,
35,38,table_B,N,
35,39,table_B,N,
35,40,table_B,N,
35,41,table_B,N,
35,42,table_B,N,
35,43,table_B,N,
35,51,table_B,N,
35,52,table_B,N,
35,53,table_B,N,
35,54,table_B,N,
35,55,table_B,N,
35,56,table_B,N,
35,57,table_B,N,
35,61,table_B,N,
35,62,table_B,N,
35,63,table_B,N,
35,64,table_B,N,
35,66,table_B,N,
35,67,table_B,N,
35,68,table_B,N,
35,69,table_B,N,
35,71,table_B,N,
35,72,table_B,N,
35,74,table_B,N,
35,75,table_B,N,
35,76,table_B,N,
35,77,table_B,N,
35,78,table_B,N,
35,79,table_B,N,
35,80,table_B,N,
35,81,table_B,N,
35,82,table_B,N,
35,83,table_B,N,
35,84,table_B,N,
35,85,table_B,N,
35,86,table_B,N,
35,87,table_B,N,
35,88,table_B,N,
35,89,table_B,N,
35,90,table_B,N,
35,91,table_B,N,
35,92,table_B,N,
35,95,table_B,N,
35,96,table_B,N,
35,97,table_B,N,
35,98,table_B,N,
35,99,table_B,N,
35,100,table_B,N,
35,101,table_B,N,
35,102,table_B,N,
35,103,table_B,N,
35,104,table_B,N,
35,105,table_B,N,
35,106,table_B,N,
35,107,table_B,N,
35,108,table_B,N,
35,109,table_B,N,
35,110,table_B,N,
35,111,table_B,N,
35,112,table_B,N,
35,115,table_B,N,
35,116,table_B,N,
35,117,table_B,N,
35,118,table_B,N,
35,119,table_B,N,
