struct_id,struct,index,field,type,subtype,count,typename_id,condition
10997,mgzdLog,15,defenseGuid,0x07,0,0,0,0
10998,mgzdZhunJunDisciple,0,discipledata,0x06,0,0,0,0
10998,mgzdZhunJunDisciple,1,discipleimage,0x07,0,0,0,0
10999,mgzdZhuJun,0,massActorid,0x07,0,0,0,0
10999,mgzdZhuJun,1,massGuid,0x07,0,0,0,0
10999,mgzdZhuJun,2,serverId,0x06,0,0,0,0
10999,mgzdZhuJun,3,xyServerId,0x06,0,0,0,0
10999,mgzdZhuJun,4,sceneidx,0x01,0,0,0,0
10999,mgzdZhuJun,5,name,0x0a,0,0,0,0
10999,mgzdZhuJun,6,iconInfo,0x0b,0,0,10382,0
10999,mgzdZhuJun,7,xmName,0x0a,0,0,0,0
10999,mgzdZhuJun,8,len,0x04,0,1,0,0
10999,mgzdZhuJun,9,moneyList,0x0c,0,0,10019,0
11000,mgzdRank1,0,rank,0x04,0,0,0,0
11000,mgzdRank1,1,name,0x0a,0,0,0,0
11000,mgzdRank1,2,xmName,0x0a,0,0,0,0
11000,mgzdRank1,3,zhanji,0x07,0,0,0,0
11000,mgzdRank1,4,actorid,0x07,0,0,0,0
11001,mgzdRank2,0,rank,0x04,0,0,0,0
11001,mgzdRank2,1,name,0x0a,0,0,0,0
11001,mgzdRank2,2,xmName,0x0a,0,0,0,0
11001,mgzdRank2,3,zhansun,0x07,0,0,0,0
11001,mgzdRank2,4,actorid,0x07,0,0,0,0
11002,mgzdRank3,0,rank,0x04,0,0,0,0
11002,mgzdRank3,1,xmName,0x0a,0,0,0,0
11002,mgzdRank3,2,xmZhanJi,0x07,0,0,0,0
11002,mgzdRank3,3,xmGuid,0x07,0,0,0,0
11003,mgzdMassDetail,0,actorid,0x07,0,0,0,0
11003,mgzdMassDetail,1,marchguid,0x07,0,0,0,0
11003,mgzdMassDetail,2,guid,0x07,0,0,0,0
11003,mgzdMassDetail,3,fight,0x07,0,0,0,0
11003,mgzdMassDetail,4,max,0x06,0,0,0,0
11003,mgzdMassDetail,5,sec,0x06,0,0,0,0
11003,mgzdMassDetail,6,on,0x02,0,0,0,0
11003,mgzdMassDetail,7,len,0x02,0,1,0,0
11003,mgzdMassDetail,8,moneyList,0x0c,0,0,10019,0
11003,mgzdMassDetail,9,massGuid,0x07,0,0,0,0
11004,mjzjHurtRank,0,name,0x0a,0,0,0,0
11004,mjzjHurtRank,1,guildicon,0x06,0,0,0,0
11004,mjzjHurtRank,2,rank,0x04,0,0,0,0
11004,mjzjHurtRank,3,mojingNum,0x07,0,0,0,0
11005,mjzjScoreRank,0,name,0x0a,0,0,0,0
11005,mjzjScoreRank,1,guildicon,0x06,0,0,0,0
11005,mjzjScoreRank,2,rank,0x04,0,0,0,0
11005,mjzjScoreRank,3,score,0x06,0,0,0,0
11006,seasonChapterStruct8,0,chapter_idx,0x04,0,0,0,0
11006,seasonChapterStruct8,1,begin_time,0x06,0,0,0,0
11006,seasonChapterStruct8,2,end_time,0x06,0,0,0,0
11006,seasonChapterStruct8,3,chapter_type,0x02,0,0,0,0
11006,seasonChapterStruct8,4,chapter_scroe,0x06,0,0,0,0
11006,seasonChapterStruct8,5,chapter_stage_scroe,0x06,0,0,0,0
11006,seasonChapterStruct8,6,pass_rw_flag,0x02,0,0,0,0
11006,seasonChapterStruct8,7,stage_rw_idx,0x02,0,0,0,0
11006,seasonChapterStruct8,8,guild_score,0x06,0,0,0,0
11006,seasonChapterStruct8,9,actor_score,0x06,0,0,0,0
11006,seasonChapterStruct8,10,len,0x04,0,1,0,0
11006,seasonChapterStruct8,11,dieBuildingList,0x0c,5,0,0,0
11006,seasonChapterStruct8,12,len2,0x02,0,1,0,0
11006,seasonChapterStruct8,13,attackList,0x0c,0,0,10140,0
11007,flEntityPuTongZhenJi,0,entitytype,0x02,0,0,0,0
11007,flEntityPuTongZhenJi,1,sceneidx,0x01,0,0,0,0
11007,flEntityPuTongZhenJi,2,x,0x03,0,0,0,0
11007,flEntityPuTongZhenJi,3,y,0x03,0,0,0,0
11007,flEntityPuTongZhenJi,4,bufflistlen,0x04,0,1,0,0
11007,flEntityPuTongZhenJi,5,buffList,0x0c,0,0,10865,0
11007,flEntityPuTongZhenJi,6,infoguid,0x06,0,0,0,0
11007,flEntityPuTongZhenJi,7,infoid,0x04,0,0,0,0
11007,flEntityPuTongZhenJi,8,expiresec,0x06,0,0,0,0
11007,flEntityPuTongZhenJi,9,useMoJing,0x08,0,0,0,0
11008,flMarchPuTongZhenJi,0,marchguid,0x06,0,0,0,0
11008,flMarchPuTongZhenJi,1,len,0x02,0,1,0,0
11008,flMarchPuTongZhenJi,2,list,0x0c,0,0,10773,0
11008,flMarchPuTongZhenJi,3,marchdress,0x04,0,0,0,0
11008,flMarchPuTongZhenJi,4,marcheffect,0x02,0,0,0,0
11008,flMarchPuTongZhenJi,5,gatelistlen,0x02,0,1,0,0
11008,flMarchPuTongZhenJi,6,gateList,0x0c,2,0,0,0
11008,flMarchPuTongZhenJi,7,marchtype,0x02,0,0,0,0
11008,flMarchPuTongZhenJi,8,actorid,0x07,0,0,0,0
11008,flMarchPuTongZhenJi,9,srcsceneidx,0x01,0,0,0,0
11008,flMarchPuTongZhenJi,10,srcx,0x03,0,0,0,0
11008,flMarchPuTongZhenJi,11,srcy,0x03,0,0,0,0
11008,flMarchPuTongZhenJi,12,infoguid,0x06,0,0,0,0
11008,flMarchPuTongZhenJi,13,tarsceneidx,0x01,0,0,0,0
11008,flMarchPuTongZhenJi,14,tarx,0x03,0,0,0,0
11008,flMarchPuTongZhenJi,15,tary,0x03,0,0,0,0
11008,flMarchPuTongZhenJi,16,fightres,0x02,0,0,0,0
11009,flMarchBenYuanZhenJi,0,marchguid,0x06,0,0,0,0
11009,flMarchBenYuanZhenJi,1,len,0x02,0,1,0,0
11009,flMarchBenYuanZhenJi,2,list,0x0c,0,0,10773,0
11009,flMarchBenYuanZhenJi,3,marchdress,0x04,0,0,0,0
11009,flMarchBenYuanZhenJi,4,marcheffect,0x02,0,0,0,0
11009,flMarchBenYuanZhenJi,5,gatelistlen,0x02,0,1,0,0
11009,flMarchBenYuanZhenJi,6,gateList,0x0c,2,0,0,0
11009,flMarchBenYuanZhenJi,7,marchtype,0x02,0,0,0,0
11009,flMarchBenYuanZhenJi,8,actorid,0x07,0,0,0,0
11009,flMarchBenYuanZhenJi,9,srcsceneidx,0x01,0,0,0,0
11009,flMarchBenYuanZhenJi,10,srcx,0x03,0,0,0,0
11009,flMarchBenYuanZhenJi,11,srcy,0x03,0,0,0,0
11009,flMarchBenYuanZhenJi,12,buildingId,0x05,0,0,0,0
11009,flMarchBenYuanZhenJi,13,tarsceneidx,0x01,0,0,0,0
11009,flMarchBenYuanZhenJi,14,tarx,0x03,0,0,0,0
11009,flMarchBenYuanZhenJi,15,tary,0x03,0,0,0,0
11009,flMarchBenYuanZhenJi,16,fightres,0x02,0,0,0,0
11010,flMarchMoJunYaoMo,0,marchguid,0x06,0,0,0,0
11010,flMarchMoJunYaoMo,1,len,0x02,0,1,0,0
11010,flMarchMoJunYaoMo,2,list,0x0c,0,0,10773,0
11010,flMarchMoJunYaoMo,3,marchdress,0x04,0,0,0,0
11010,flMarchMoJunYaoMo,4,marcheffect,0x02,0,0,0,0
11010,flMarchMoJunYaoMo,5,gatelistlen,0x02,0,1,0,0
11010,flMarchMoJunYaoMo,6,gateList,0x0c,2,0,0,0
11010,flMarchMoJunYaoMo,7,marchtype,0x02,0,0,0,0
11010,flMarchMoJunYaoMo,8,actorid,0x07,0,0,0,0
11010,flMarchMoJunYaoMo,9,srcsceneidx,0x01,0,0,0,0
11010,flMarchMoJunYaoMo,10,srcx,0x03,0,0,0,0
11010,flMarchMoJunYaoMo,11,srcy,0x03,0,0,0,0
11010,flMarchMoJunYaoMo,12,infoguid,0x05,0,0,0,0
11010,flMarchMoJunYaoMo,13,tarsceneidx,0x01,0,0,0,0
11010,flMarchMoJunYaoMo,14,tarx,0x03,0,0,0,0
11010,flMarchMoJunYaoMo,15,tary,0x03,0,0,0,0
11010,flMarchMoJunYaoMo,16,fightres,0x02,0,0,0,0
11011,mojiangStruct,0,cbid,0x05,0,0,0,0
11011,mojiangStruct,1,hp,0x04,0,0,0,0
11011,mojiangStruct,2,bufflistlen,0x04,0,1,0,0
11011,mojiangStruct,3,buffList,0x0c,0,0,10865,0
11011,mojiangStruct,4,challenge,0x02,0,0,0,0
11011,mojiangStruct,5,damage,0x07,0,0,0,0
11011,mojiangStruct,6,damageidx,0x02,0,0,0,0
11011,mojiangStruct,7,times,0x02,0,0,0,0
11011,mojiangStruct,8,rewardtimes,0x02,0,0,0,0
11011,mojiangStruct,9,killed,0x02,0,0,0,-255
11011,mojiangStruct,10,killsec,0x06,0,0,0,1
11011,mojiangStruct,11,guildid,0x07,0,0,0,0
11011,mojiangStruct,12,guildicon,0x06,0,0,0,0
11011,mojiangStruct,13,guildname,0x0a,0,0,0,0
11011,mojiangStruct,14,serverid,0x06,0,0,0,0
11011,mojiangStruct,15,actorid,0x07,0,0,0,0
11011,mojiangStruct,16,iconInfo,0x0b,0,0,10382,0
11011,mojiangStruct,17,actorname,0x0a,0,0,0,0
11012,mojiangActorRank,0,rank,0x04,0,0,0,0
11012,mojiangActorRank,1,serverid,0x06,0,0,0,0
11012,mojiangActorRank,2,actorid,0x07,0,0,0,0
11012,mojiangActorRank,3,iconInfo,0x0b,0,0,10382,0
11012,mojiangActorRank,4,actorname,0x0a,0,0,0,0
11012,mojiangActorRank,5,score,0x06,0,0,0,0
11013,mojiangGuildRank,0,rank,0x04,0,0,0,0
11013,mojiangGuildRank,1,serverid,0x06,0,0,0,0
11013,mojiangGuildRank,2,guildid,0x07,0,0,0,0
11013,mojiangGuildRank,3,guildicon,0x06,0,0,0,0
11013,mojiangGuildRank,4,guildname,0x0a,0,0,0,0
11013,mojiangGuildRank,5,score,0x06,0,0,0,0
11014,mojiangRecord,0,sec,0x06,0,0,0,0
11014,mojiangRecord,1,recordtype,0x02,0,0,0,0
11014,mojiangRecord,2,params,0x0a,0,0,0,0
11015,zzshnewTeamDetail,0,teamguid,0x07,0,0,0,0
11015,zzshnewTeamDetail,1,teamfight,0x07,0,0,0,0
11015,zzshnewTeamDetail,2,disciplelistlen,0x02,0,1,0,0
11015,zzshnewTeamDetail,3,discipleList,0x0c,0,0,10600,0
11015,zzshnewTeamDetail,4,server_id,0x06,0,0,0,0
11015,zzshnewTeamDetail,5,power,0x02,0,0,0,0
11016,zzshnewGuildInfo,0,guildid,0x07,0,0,0,0
11016,zzshnewGuildInfo,1,guildicon,0x06,0,0,0,0
11016,zzshnewGuildInfo,2,guildname,0x0a,0,0,0,0
11016,zzshnewGuildInfo,3,x,0x03,0,0,0,0
11016,zzshnewGuildInfo,4,y,0x03,0,0,0,0
11016,zzshnewGuildInfo,5,state,0x02,0,0,0,0
11016,zzshnewGuildInfo,6,cross_id,0x06,0,0,0,0
11016,zzshnewGuildInfo,7,fight,0x07,0,0,0,0
11016,zzshnewGuildInfo,8,lead_name,0x0a,0,0,0,0
11016,zzshnewGuildInfo,9,level,0x06,0,0,0,0
11016,zzshnewGuildInfo,10,menber_cnt,0x04,0,0,0,0
11017,yyTuituStruct,0,index,0x0a,0,0,0,0
11017,yyTuituStruct,1,actId,0x06,0,0,0,0
11017,yyTuituStruct,2,act2Id,0x06,0,0,0,0
11017,yyTuituStruct,3,typeId,0x06,0,0,0,0
11017,yyTuituStruct,4,act2Index,0x06,0,0,0,0
11017,yyTuituStruct,5,tuituId,0x06,0,0,0,0
11017,yyTuituStruct,6,progress,0x04,0,0,0,0
11018,clientFight57,0,fighttype,0x02,0,0,0,0
11018,clientFight57,1,index,0x0a,0,0,0,0
11019,ZLXXQuesListCheck,0,ques_idx,0x02,0,0,0,0
11019,ZLXXQuesListCheck,1,check_len,0x02,0,1,0,0
11019,ZLXXQuesListCheck,2,ques_check_info,0x0c,0,0,11020,0
11020,ZLXXQuesCheck,0,check_idx,0x02,0,0,0,0
11020,ZLXXQuesCheck,1,check_cnt,0x06,0,0,0,0
11021,ZLXXDayListCheck,0,day,0x02,0,0,0,0
11021,ZLXXDayListCheck,1,ques_check_len,0x02,0,1,0,0
11021,ZLXXDayListCheck,2,ques_check_info,0x0c,0,0,11019,0
11022,ZLXXRoleCheckList,0,ques_idx,0x02,0,0,0,0
11022,ZLXXRoleCheckList,1,check_idx,0x02,0,0,0,0
11023,ZLXXRoleQuesCheckList,0,day,0x02,0,0,0,0
11023,ZLXXRoleQuesCheckList,1,ques_check_len,0x02,0,1,0,0
11023,ZLXXRoleQuesCheckList,2,ques_check_info,0x0c,0,0,11022,0
11024,ZLXXRankInfo,0,actor_id,0x07,0,0,0,0
11024,ZLXXRankInfo,1,actor_name,0x0a,0,0,0,0
11024,ZLXXRankInfo,2,iconInfo,0x0b,0,0,10382,0
11024,ZLXXRankInfo,3,sect_name,0x0a,0,0,0,0
11024,ZLXXRankInfo,4,sect_lv,0x02,0,0,0,0
11024,ZLXXRankInfo,5,server_id,0x06,0,0,0,0
11024,ZLXXRankInfo,6,score,0x06,0,0,0,0
11025,serverFight57,0,fighttype,0x02,0,0,0,0
11025,serverFight57,1,actid,0x04,0,0,0,0
11025,serverFight57,2,act2id,0x04,0,0,0,0
11025,serverFight57,3,tuituId,0x06,0,0,0,0
11025,serverFight57,4,progress,0x04,0,0,0,0
11026,commUShortInt64UChar,0,param_1,0x04,0,0,0,0
11026,commUShortInt64UChar,1,param_2,0x07,0,0,0,0
11026,commUShortInt64UChar,2,param_3,0x02,0,0,0,0
11027,seasonChapterStruct9,0,chapter_idx,0x04,0,0,0,0
11027,seasonChapterStruct9,1,begin_time,0x06,0,0,0,0
11027,seasonChapterStruct9,2,end_time,0x06,0,0,0,0
11027,seasonChapterStruct9,3,chapter_type,0x02,0,0,0,0
11027,seasonChapterStruct9,4,chapter_scroe,0x06,0,0,0,0
11027,seasonChapterStruct9,5,pass_rw_flag,0x02,0,0,0,0
11027,seasonChapterStruct9,6,stage_rw_idx,0x02,0,0,0,0
11027,seasonChapterStruct9,7,len,0x02,0,1,0,0
11027,seasonChapterStruct9,8,guankou_list,0x0c,0,0,11028,0
11027,seasonChapterStruct9,9,spe_rw_flag,0x01,0,0,0,0
11027,seasonChapterStruct9,10,spe_rw_cross_id,0x06,0,0,0,0
11027,seasonChapterStruct9,11,actor_stage_score,0x06,0,0,0,0
11028,guankouStruct,0,guankou_id,0x02,0,0,0,0
11028,guankouStruct,1,hp,0x06,0,0,0,0
11028,guankouStruct,2,attack_sec,0x06,0,0,0,0
11028,guankouStruct,3,fix_sec,0x06,0,0,0,0
11028,guankouStruct,4,own_guild_info,0x0b,0,0,11030,0
11028,guankouStruct,5,ask_setting,0x02,0,0,0,0
11028,guankouStruct,6,ask_list_len,0x02,0,1,0,0
11028,guankouStruct,7,ask_list,0x0c,0,0,11030,0
11028,guankouStruct,8,whitelist_len,0x02,0,1,0,0
11028,guankouStruct,9,whitelist,0x0c,0,0,11030,0
11028,guankouStruct,10,rank_len,0x02,0,1,0,0
11028,guankouStruct,11,rank,0x0c,0,0,11029,0
11029,guankouRankStruct,0,guild_info,0x0b,0,0,11030,0
11029,guankouRankStruct,1,damage,0x09,0,0,0,0
11030,commInt64UIntString,0,param_1,0x07,0,0,0,0
11030,commInt64UIntString,1,param_2,0x06,0,0,0,0
11030,commInt64UIntString,2,param_3,0x0a,0,0,0,0
11031,acttargetrankinfo,0,actorid,0x07,0,0,0,0
11031,acttargetrankinfo,1,serverid,0x06,0,0,0,0
11031,acttargetrankinfo,2,rank,0x04,0,0,0,0
11031,acttargetrankinfo,3,score,0x06,0,0,0,0
11031,acttargetrankinfo,4,iconInfo,0x0b,0,0,10382,0
11031,acttargetrankinfo,5,actorname,0x0a,0,0,0,0
11031,acttargetrankinfo,6,sectname,0x0a,0,0,0,0
11032,serverTeam23,0,teamtype,0x02,0,0,0,0
11032,serverTeam23,1,name,0x0a,0,0,0,0
11032,serverTeam23,2,sex,0x01,0,0,0,0
11032,serverTeam23,3,iconInfo,0x0b,0,0,10382,0
11032,serverTeam23,4,zmLevel,0x05,0,0,0,0
11032,serverTeam23,5,zmName,0x0a,0,0,0,0
11032,serverTeam23,6,zmFight,0x07,0,0,0,0
11032,serverTeam23,7,dftRank,0x05,0,0,0,0
11032,serverTeam23,8,sltLayer,0x05,0,0,0,0
11032,serverTeam23,9,guildName,0x0a,0,0,0,0
11032,serverTeam23,10,dzListLen,0x02,0,1,0,0
11032,serverTeam23,11,dzList,0x0c,0,0,10162,0
11032,serverTeam23,12,zmFight2,0x07,0,0,0,0
11033,serverTeam24,0,teamtype,0x02,0,0,0,0
11033,serverTeam24,1,disciplelistlen,0x02,0,1,0,0
11033,serverTeam24,2,discipleList,0x0c,0,0,10350,0
11034,commUShortInt64,0,param_1,0x04,0,0,0,0
11034,commUShortInt64,1,param_2,0x07,0,0,0,0
11035,seasonChapterStruct10,0,chapter_idx,0x04,0,0,0,0
11035,seasonChapterStruct10,1,begin_time,0x06,0,0,0,0
11035,seasonChapterStruct10,2,end_time,0x06,0,0,0,0
11035,seasonChapterStruct10,3,chapter_type,0x02,0,0,0,0
11035,seasonChapterStruct10,4,chapter_scroe,0x06,0,0,0,0
11035,seasonChapterStruct10,5,pass_rw_flag,0x02,0,0,0,0
11035,seasonChapterStruct10,6,stage_rw_idx,0x02,0,0,0,0
11035,seasonChapterStruct10,7,chapter_actor_scroe,0x06,0,0,0,0
11035,seasonChapterStruct10,8,chapter_guild_scroe,0x06,0,0,0,0
11035,seasonChapterStruct10,9,actor_stage_score,0x06,0,0,0,0
11036,seasonChapterStruct11,0,chapter_idx,0x04,0,0,0,0
11036,seasonChapterStruct11,1,begin_time,0x06,0,0,0,0
11036,seasonChapterStruct11,2,end_time,0x06,0,0,0,0
11036,seasonChapterStruct11,3,chapter_type,0x02,0,0,0,0
11036,seasonChapterStruct11,4,chapter_scroe,0x06,0,0,0,0
11036,seasonChapterStruct11,5,pass_rw_flag,0x02,0,0,0,0
11036,seasonChapterStruct11,6,stage_rw_idx,0x06,0,0,0,0
11036,seasonChapterStruct11,7,chapter_actor_scroe,0x07,0,0,0,0
11036,seasonChapterStruct11,8,chapter_guild_scroe,0x07,0,0,0,0
11036,seasonChapterStruct11,9,yaomoDieNum,0x06,0,0,0,0
11036,seasonChapterStruct11,10,mojunHP,0x06,0,0,0,0
11036,seasonChapterStruct11,11,mojunDieTime,0x06,0,0,0,0
11036,seasonChapterStruct11,12,mojunLevel,0x04,0,0,0,0
11036,seasonChapterStruct11,13,hurtRwMaxVal,0x07,0,0,0,0
11036,seasonChapterStruct11,14,hurtTotal,0x07,0,0,0,0
11036,seasonChapterStruct11,15,yaomoEndTime,0x06,0,0,0,0
11036,seasonChapterStruct11,16,yaomoIndex,0x02,0,0,0,0
11036,seasonChapterStruct11,17,effectLen,0x04,0,1,0,0
11036,seasonChapterStruct11,18,effectList,0x0c,0,0,11042,0
11036,seasonChapterStruct11,19,finishTip,0x01,0,0,0,0
11036,seasonChapterStruct11,20,mojunJieShu,0x04,0,0,0,0
11036,seasonChapterStruct11,21,boxListLen,0x04,0,1,0,0
11036,seasonChapterStruct11,22,boxList,0x0c,0,0,11052,0
11036,seasonChapterStruct11,23,jsrwSucc,0x04,0,0,0,0
11036,seasonChapterStruct11,24,jsrwFail,0x04,0,0,0,0
11036,seasonChapterStruct11,25,mjBuffLen,0x04,0,1,0,0
11036,seasonChapterStruct11,26,buffList,0x0c,0,0,11064,0
11036,seasonChapterStruct11,27,challengeNum,0x04,0,0,0,0
11037,flEntityMoJunYaoMo,0,entitytype,0x02,0,0,0,0
11037,flEntityMoJunYaoMo,1,sceneidx,0x01,0,0,0,0
11037,flEntityMoJunYaoMo,2,x,0x03,0,0,0,0
11037,flEntityMoJunYaoMo,3,y,0x03,0,0,0,0
11037,flEntityMoJunYaoMo,4,bufflistlen,0x04,0,1,0,0
11037,flEntityMoJunYaoMo,5,buffList,0x0c,0,0,10865,0
11037,flEntityMoJunYaoMo,6,infoguid,0x06,0,0,0,0
11037,flEntityMoJunYaoMo,7,infoid,0x04,0,0,0,0
11037,flEntityMoJunYaoMo,8,expiresec,0x06,0,0,0,0
11038,flMarchDefendGuild,0,marchguid,0x06,0,0,0,0
11038,flMarchDefendGuild,1,len,0x02,0,1,0,0
11038,flMarchDefendGuild,2,list,0x0c,0,0,10773,0
11038,flMarchDefendGuild,3,marchdress,0x04,0,0,0,0
11038,flMarchDefendGuild,4,marcheffect,0x02,0,0,0,0
11038,flMarchDefendGuild,5,gatelistlen,0x02,0,1,0,0
11038,flMarchDefendGuild,6,gateList,0x0c,2,0,0,0
11038,flMarchDefendGuild,7,marchtype,0x02,0,0,0,0
11038,flMarchDefendGuild,8,srcactorid,0x07,0,0,0,0
11038,flMarchDefendGuild,9,srcsceneidx,0x01,0,0,0,0
11038,flMarchDefendGuild,10,srcx,0x03,0,0,0,0
11038,flMarchDefendGuild,11,srcy,0x03,0,0,0,0
11038,flMarchDefendGuild,12,targuildid,0x07,0,0,0,0
11038,flMarchDefendGuild,13,tarsceneidx,0x01,0,0,0,0
11038,flMarchDefendGuild,14,tarx,0x03,0,0,0,0
11038,flMarchDefendGuild,15,tary,0x03,0,0,0,0
11039,flMarchAttackGuild,0,marchguid,0x06,0,0,0,0
11039,flMarchAttackGuild,1,len,0x02,0,1,0,0
11039,flMarchAttackGuild,2,list,0x0c,0,0,10773,0
11039,flMarchAttackGuild,3,marchdress,0x04,0,0,0,0
11039,flMarchAttackGuild,4,marcheffect,0x02,0,0,0,0
11039,flMarchAttackGuild,5,gatelistlen,0x02,0,1,0,0
11039,flMarchAttackGuild,6,gateList,0x0c,2,0,0,0
11039,flMarchAttackGuild,7,marchtype,0x02,0,0,0,0
11039,flMarchAttackGuild,8,srcactorid,0x07,0,0,0,0
11039,flMarchAttackGuild,9,srcsceneidx,0x01,0,0,0,0
11039,flMarchAttackGuild,10,srcx,0x03,0,0,0,0
11039,flMarchAttackGuild,11,srcy,0x03,0,0,0,0
11039,flMarchAttackGuild,12,targuildid,0x07,0,0,0,0
11039,flMarchAttackGuild,13,tarsceneidx,0x01,0,0,0,0
11039,flMarchAttackGuild,14,tarx,0x03,0,0,0,0
11039,flMarchAttackGuild,15,tary,0x03,0,0,0,0
11040,mojunLogItem,0,logTime,0x06,0,0,0,0
11040,mojunLogItem,1,logType,0x02,0,0,0,0
11040,mojunLogItem,2,jsonStr,0x0a,0,0,0,0
11041,effectDataStructXYZP,0,effecttype,0x02,0,0,0,0
11041,effectDataStructXYZP,1,lotterytype,0x02,0,0,0,0
11042,mojunEffectItem,0,confid,0x04,0,0,0,0
11042,mojunEffectItem,1,startTime,0x06,0,0,0,0
11042,mojunEffectItem,2,areaId,0x04,0,0,0,0
11042,mojunEffectItem,3,jsonStr,0x0a,0,0,0,0
11042,mojunEffectItem,4,guid,0x06,0,0,0,0
11043,flMarchBuff,0,marchguid,0x06,0,0,0,0
11043,flMarchBuff,1,len,0x02,0,1,0,0
11043,flMarchBuff,2,list,0x0c,0,0,10773,0
11043,flMarchBuff,3,marchdress,0x04,0,0,0,0
11043,flMarchBuff,4,marcheffect,0x02,0,0,0,0
11043,flMarchBuff,5,gatelistlen,0x02,0,1,0,0
11043,flMarchBuff,6,gateList,0x0c,2,0,0,0
11043,flMarchBuff,7,marchtype,0x02,0,0,0,0
11043,flMarchBuff,8,srcactorid,0x07,0,0,0,0
11043,flMarchBuff,9,srcsceneidx,0x01,0,0,0,0
11043,flMarchBuff,10,srcx,0x03,0,0,0,0
11043,flMarchBuff,11,srcy,0x03,0,0,0,0
11043,flMarchBuff,12,taractorid,0x07,0,0,0,0
11043,flMarchBuff,13,tarsceneidx,0x01,0,0,0,0
11043,flMarchBuff,14,tarx,0x03,0,0,0,0
11043,flMarchBuff,15,tary,0x03,0,0,0,0
11044,firstRecharge3,0,recharge_id,0x04,0,0,0,0
11044,firstRecharge3,1,len,0x02,0,1,0,0
11044,firstRecharge3,2,commData,0x0c,0,0,10014,0
11044,firstRecharge3,3,recharge_sec,0x05,0,0,0,0
11045,flEntityMoJunFenShen,0,entitytype,0x02,0,0,0,0
11045,flEntityMoJunFenShen,1,sceneidx,0x01,0,0,0,0
11045,flEntityMoJunFenShen,2,x,0x03,0,0,0,0
11045,flEntityMoJunFenShen,3,y,0x03,0,0,0,0
11045,flEntityMoJunFenShen,4,bufflistlen,0x04,0,1,0,0
11045,flEntityMoJunFenShen,5,buffList,0x0c,0,0,10865,0
11045,flEntityMoJunFenShen,6,infoguid,0x06,0,0,0,0
11045,flEntityMoJunFenShen,7,infoid,0x04,0,0,0,0
11045,flEntityMoJunFenShen,8,expiresec,0x06,0,0,0,0
11046,buildGuildRank,0,guildid,0x07,0,0,0,0
11046,buildGuildRank,1,guildname,0x0a,0,0,0,0
11046,buildGuildRank,2,guildicon,0x06,0,0,0,0
11046,buildGuildRank,3,score,0x06,0,0,0,0
11047,buildGuildActorRank,0,actorId,0x07,0,0,0,0
11047,buildGuildActorRank,1,guildid,0x07,0,0,0,0
11047,buildGuildActorRank,2,actorname,0x0a,0,0,0,0
11047,buildGuildActorRank,3,zmName,0x0a,0,0,0,0
11047,buildGuildActorRank,4,serverId,0x06,0,0,0,0
11047,buildGuildActorRank,5,iconInfo,0x0b,0,0,10382,0
11047,buildGuildActorRank,6,score,0x06,0,0,0,0
11048,npcDailyFeelAddStruct,0,npc_id,0x06,0,0,0,0
11048,npcDailyFeelAddStruct,1,daily_gift_feel_num,0x06,0,0,0,0
11049,yanhuiInfo,0,yanhui_id,0x06,0,0,0,0
11049,yanhuiInfo,1,yanhui_guid,0x06,0,0,0,0
11049,yanhuiInfo,2,yanhui_begin_time,0x06,0,0,0,0
11049,yanhuiInfo,3,table_begin_time,0x06,0,0,0,0
11049,yanhuiInfo,4,ower_id,0x07,0,0,0,0
11049,yanhuiInfo,5,yanhui_type,0x02,0,0,0,0
11049,yanhuiInfo,6,add_table_cnt_len,0x02,0,1,0,0
11049,yanhuiInfo,7,addTableCntList,0x0c,0,0,10019,0
11049,yanhuiInfo,8,sys_table_len,0x04,0,1,0,0
11049,yanhuiInfo,9,sysTableList,0x0c,0,0,10049,0
11049,yanhuiInfo,10,table_list_len,0x04,0,1,0,0
11049,yanhuiInfo,11,tableList,0x0c,0,0,11050,0
11050,yanhuiTableInfo,0,table_id,0x04,0,0,0,0
11050,yanhuiTableInfo,1,buy_actor_id,0x07,0,0,0,0
11050,yanhuiTableInfo,2,table_guid_id,0x06,0,0,0,0
11050,yanhuiTableInfo,3,len,0x04,0,1,0,0
11050,yanhuiTableInfo,4,getList,0x0c,0,0,11051,0
11051,tableActorInfo,0,actor_id,0x07,0,0,0,0
11051,tableActorInfo,1,reward_len,0x02,0,1,0,0
11051,tableActorInfo,2,rewardList,0x0c,0,0,10029,0
11052,mojunBox,0,boxId,0x06,0,0,0,0
11052,mojunBox,1,startTime,0x06,0,0,0,0
11052,mojunBox,2,finish,0x01,0,0,0,0
11053,flddAttackInfo,0,attacktype,0x02,0,0,0,-255
11053,flddAttackInfo,1,_switch_flag,0x02,0,0,0,100
11054,flddAttackInfo125,0,attacktype,0x02,0,0,0,0
11054,flddAttackInfo125,1,marchguid,0x06,0,0,0,0
11054,flddAttackInfo125,2,actorid,0x07,0,0,0,0
11054,flddAttackInfo125,3,iconInfo,0x0b,0,0,10382,0
11054,flddAttackInfo125,4,actorname,0x0a,0,0,0,0
11054,flddAttackInfo125,5,guildicon,0x06,0,0,0,0
11054,flddAttackInfo125,6,guildname,0x0a,0,0,0,0
11054,flddAttackInfo125,7,fightvalue,0x07,0,0,0,0
